"imdb_url","season","episode_number_relative","episode_number_absolute","title","airdate","rating","reviews_amount"
"https://www.imdb.com/title/tt8733696/?ref_=ttep_ep13","30","13","651","I'm Dancing as Fat as I Can","2019-02-10","68","817"
"https://www.imdb.com/title/tt8733692/?ref_=ttep_ep14","30","14","652","The Clown Stays in the Picture","2019-02-17","62","756"
"https://www.imdb.com/title/tt8845304/?ref_=ttep_ep15","30","15","653","101 Mitigations","2019-03-03","64","714"
"https://www.imdb.com/title/tt8733700/?ref_=ttep_ep16","30","16","654","I Want You (She's So Heavy)","2019-03-10","58","725"
"https://www.imdb.com/title/tt8733702/?ref_=ttep_ep17","30","17","655","E My Sports","2019-03-17","64","798"
"https://www.imdb.com/title/tt8733706/?ref_=ttep_ep18","30","18","656","Bart vs. Itchy & Scratchy","2019-03-24","50","1500"
"https://www.imdb.com/title/tt8733708/?ref_=ttep_ep19","30","19","657","Girl's in the Band","2019-03-31","65","759"
"https://www.imdb.com/title/tt8733716/?ref_=ttep_ep20","30","20","658","I'm Just a Girl Who Can't Say D'oh","2019-04-07","56","772"
"https://www.imdb.com/title/tt10126678/?ref_=ttep_ep21","30","21","659","D'oh Canada","2019-04-28","58","907"
"https://www.imdb.com/title/tt10165342/?ref_=ttep_ep22","30","22","660","Woo-Hoo Dunnit?","2019-05-05","62","761"
"https://www.imdb.com/title/tt10198852/?ref_=ttep_ep23","30","23","661","Crystal Blue-Haired Persuasion","2019-05-12","61","732"
"https://www.imdb.com/title/tt10933664/?ref_=ttep_ep1","31","1","662","The Winter of Our Monetized Content","2019-09-29","59","1000"
"https://www.imdb.com/title/tt8340902/?ref_=ttep_ep2","31","2","663","Go Big or Go Homer","2019-10-06","59","931"
"https://www.imdb.com/title/tt10750102/?ref_=ttep_ep3","31","3","664","The Fat Blue Line","2019-10-13","65","840"
"https://www.imdb.com/title/tt10750104/?ref_=ttep_ep4","31","4","665","Treehouse of Horror XXX","2019-10-20","68","1100"
"https://www.imdb.com/title/tt10773704/?ref_=ttep_ep5","31","5","666","Gorillas on the Mast","2019-11-03","62","773"
"https://www.imdb.com/title/tt10773960/?ref_=ttep_ep6","31","6","667","Marge the Lumberjill","2019-11-10","56","878"
"https://www.imdb.com/title/tt10773962/?ref_=ttep_ep7","31","7","668","Livin la Pura Vida","2019-11-17","65","835"
"https://www.imdb.com/title/tt11199326/?ref_=ttep_ep8","31","8","669","Thanksgiving of Horror","2019-11-24","73","1100"
"https://www.imdb.com/title/tt11254392/?ref_=ttep_ep9","31","9","670","Todd, Todd, Why Hast Thou Forsaken Me?","2019-12-01","65","923"
"https://www.imdb.com/title/tt11312740/?ref_=ttep_ep10","31","10","671","Bobby, It's Cold Outside","2019-12-15","65","755"
"https://www.imdb.com/title/tt11312750/?ref_=ttep_ep11","31","11","672","Hail to the Teeth","2020-01-05","60","681"
"https://www.imdb.com/title/tt11312752/?ref_=ttep_ep12","31","12","673","The Miseducation of Lisa Simpson","2020-02-16","65","693"
"https://www.imdb.com/title/tt11168734/?ref_=ttep_ep13","31","13","674","Frinkcoin","2020-02-23","59","666"
"https://www.imdb.com/title/tt11312808/?ref_=ttep_ep14","31","14","675","Bart the Bad Guy","2020-03-01","72","899"
"https://www.imdb.com/title/tt11755328/?ref_=ttep_ep15","31","15","676","Screenless","2020-03-08","65","676"
"https://www.imdb.com/title/tt11755350/?ref_=ttep_ep16","31","16","677","Better Off Ned","2020-03-15","64","652"
"https://www.imdb.com/title/tt11755338/?ref_=ttep_ep17","31","17","678","Highway to Well","2020-03-22","69","718"
"https://www.imdb.com/title/tt11873248/?ref_=ttep_ep18","31","18","679","The Incredible Lightness of Being a Baby","2020-04-19","63","634"
"https://www.imdb.com/title/tt11969864/?ref_=ttep_ep19","31","19","680","Warrin' Priests","2020-04-26","61","742"
"https://www.imdb.com/title/tt11969902/?ref_=ttep_ep20","31","20","681","Warrin' Priests Part 2","2020-05-03","58","709"
"https://www.imdb.com/title/tt11969914/?ref_=ttep_ep21","31","21","682","The Hateful Eight-Year-Olds","2020-05-10","65","705"
"https://www.imdb.com/title/tt11969980/?ref_=ttep_ep22","31","22","683","The Way of the Dog","2020-05-17","74","860"
"https://www.imdb.com/title/tt9761050/?ref_=ttep_ep1","32","1","684","Undercover Burns","2020-09-27","65","935"
"https://www.imdb.com/title/tt13056344/?ref_=ttep_ep2","32","2","685","I, Carumbus","2020-10-04","68","896"
"https://www.imdb.com/title/tt13056352/?ref_=ttep_ep3","32","3","686","Now Museum, Now You Don't","2020-10-11","58","800"
"https://www.imdb.com/title/tt13056368/?ref_=ttep_ep4","32","4","687","Treehouse of Horror XXXI","2021-10-18","63","1100"
"https://www.imdb.com/title/tt13056376/?ref_=ttep_ep5","32","5","688","The 7 Beer Itch","2020-11-08","57","806"
"https://www.imdb.com/title/tt13326652/?ref_=ttep_ep6","32","6","689","Podcast News","2020-11-15","67","742"
"https://www.imdb.com/title/tt13326676/?ref_=ttep_ep7","32","7","690","Three Dreams Denied","2020-11-22","63","689"
"https://www.imdb.com/title/tt13056380/?ref_=ttep_ep8","32","8","691","The Road to Cincinnati","2020-11-29","66","815"
"https://www.imdb.com/title/tt13394870/?ref_=ttep_ep9","32","9","692","Sorry Not Sorry","2020-12-06","63","702"
"https://www.imdb.com/title/tt13394880/?ref_=ttep_ep10","32","10","693","A Springfield Summer Christmas for Christmas","2020-12-13","63","782"
"https://www.imdb.com/title/tt13522384/?ref_=ttep_ep11","32","11","694","The Dad-Feelings Limited","2021-01-03","71","892"
"https://www.imdb.com/title/tt13622638/?ref_=ttep_ep12","32","12","695","Diary Queen","2021-02-21","68","765"
"https://www.imdb.com/title/tt13653422/?ref_=ttep_ep13","32","13","696","Wad Goals","2021-02-28","63","655"
"https://www.imdb.com/title/tt13671518/?ref_=ttep_ep14","32","14","697","Yokel Hero","2021-03-07","56","613"
"https://www.imdb.com/title/tt13671526/?ref_=ttep_ep15","32","15","698","Do Pizza Bots Dream of Electric Guitars","2021-03-14","59","640"
"https://www.imdb.com/title/tt13800512/?ref_=ttep_ep16","32","16","699","Manger Things","2021-03-21","64","613"
"https://www.imdb.com/title/tt13977674/?ref_=ttep_ep17","32","17","700","Uncut Femmes","2021-03-28","65","638"
"https://www.imdb.com/title/tt13977692/?ref_=ttep_ep18","32","18","701","Burger Kings","2021-04-11","66","590"
"https://www.imdb.com/title/tt13977716/?ref_=ttep_ep19","32","19","702","Panic on the Streets of Springfield","2021-04-18","63","737"
"https://www.imdb.com/title/tt14056918/?ref_=ttep_ep20","32","20","703","Mother and Child Reunion","2021-05-09","68","580"
"https://www.imdb.com/title/tt14056916/?ref_=ttep_ep21","32","21","704","The Man from G.R.A.M.P.A.","2021-05-16","63","530"
"https://www.imdb.com/title/tt14016204/?ref_=ttep_ep22","32","22","705","The Last Barfighter","2021-05-23","74","681"
"https://www.imdb.com/title/tt14167092/?ref_=ttep_ep1","33","1","706","The Star of the Backstage","2021-09-26","44","1200"
"https://www.imdb.com/title/tt14437466/?ref_=ttep_ep2","33","2","707","Bart's in Jail!","2021-10-03","70","751"
"https://www.imdb.com/title/tt14457876/?ref_=ttep_ep3","33","3","708","Treehouse of Horror XXXII","2021-10-10","67","800"
"https://www.imdb.com/title/tt14457882/?ref_=ttep_ep4","33","4","709","The Wayz We Were","2021-10-17","68","633"
"https://www.imdb.com/title/tt14457894/?ref_=ttep_ep5","33","5","710","Lisa's Belly","2021-10-24","68","705"
"https://www.imdb.com/title/tt14457906/?ref_=ttep_ep6","33","6","711","A Serious Flanders","2021-11-07","82","1100"
"https://www.imdb.com/title/tt14457916/?ref_=ttep_ep7","33","7","712","A Serious Flanders: Part 2","2021-11-14","82","914"
"https://www.imdb.com/title/tt14457928/?ref_=ttep_ep8","33","8","713","Portrait of a Lackey on Fire","2021-11-21","62","651"
"https://www.imdb.com/title/tt14457932/?ref_=ttep_ep9","33","9","714","Mothers and Other Strangers","2021-11-28","63","523"
"https://www.imdb.com/title/tt14457938/?ref_=ttep_ep10","33","10","715","A Made Maggie","2021-12-19","69","509"
"https://www.imdb.com/title/tt14457944/?ref_=ttep_ep11","33","11","716","The Longest Marge","2022-01-02","58","491"
"https://www.imdb.com/title/tt14457958/?ref_=ttep_ep12","33","12","717","Pixelated and Afraid","2022-02-27","77","703"
"https://www.imdb.com/title/tt14457978/?ref_=ttep_ep13","33","13","718","Boyz N the Highlands","2022-03-06","67","507"
"https://www.imdb.com/title/tt14457992/?ref_=ttep_ep14","33","14","719","You Won't Believe What This Episode Is About - Act Three Will Shock You!","2022-03-13","65","494"
"https://www.imdb.com/title/tt14458006/?ref_=ttep_ep15","33","15","720","Bart the Cool Kid","2022-03-20","64","473"
"https://www.imdb.com/title/tt14458018/?ref_=ttep_ep16","33","16","721","Pretty Whittle Liar","2022-03-27","62","428"
"https://www.imdb.com/title/tt14458034/?ref_=ttep_ep17","33","17","722","The Sound of Bleeding Gums","2022-04-10","59","480"
"https://www.imdb.com/title/tt14458056/?ref_=ttep_ep18","33","18","723","My Octopus and a Teacher","2022-04-24","65","449"
"https://www.imdb.com/title/tt14458070/?ref_=ttep_ep19","33","19","724","Girls Just Shauna Have Fun","2022-05-01","67","432"
"https://www.imdb.com/title/tt14458078/?ref_=ttep_ep20","33","20","725","Marge the Meanie","2022-05-08","67","408"
"https://www.imdb.com/title/tt14458098/?ref_=ttep_ep21","33","21","726","Meat Is Murder","2022-05-15","60","451"
"https://www.imdb.com/title/tt14458122/?ref_=ttep_ep22","33","22","727","Poorhouse Rock","2022-05-22","58","691"
"https://www.imdb.com/title/tt14167110/?ref_=ttep_ep1","34","1","728","Habeas Tortoise","2022-09-25","65","464"
"https://www.imdb.com/title/tt14474236/?ref_=ttep_ep2","34","2","729","One Angry Lisa","2022-10-02","63","366"
"https://www.imdb.com/title/tt14476078/?ref_=ttep_ep3","34","3","730","Lisa the Boy Scout","2022-10-09","66","502"
"https://www.imdb.com/title/tt14476092/?ref_=ttep_ep4","34","4","731","The King of Nice","2022-10-16","65","332"
"https://www.imdb.com/title/tt22464956/?ref_=ttep_ep5","34","5","732","Not It","2022-10-23","75","541"
"https://www.imdb.com/title/tt22465048/?ref_=ttep_ep6","34","6","733","Treehouse of Horror XXXIII","2022-10-30","83","788"
"https://www.imdb.com/title/tt22689218/?ref_=ttep_ep7","34","7","734","From Beer to Paternity","2022-11-13","64","284"
"https://www.imdb.com/title/tt23055010/?ref_=ttep_ep8","34","8","735","Step Brother from the Same Planet","2022-11-20","64","247"
"https://www.imdb.com/title/tt23649524/?ref_=ttep_ep9","34","9","736","When Nelson Met Lisa","2022-11-27","58","268"
"https://www.imdb.com/title/tt23693090/?ref_=ttep_ep10","34","10","737","Game Done Changed","2022-12-04","65","219"
"https://www.imdb.com/title/tt23708636/?ref_=ttep_ep11","34","11","738","Top Goon","2022-12-11","67","190"
"https://www.imdb.com/title/tt24176456/?ref_=ttep_ep12","34","12","739","My Life as a Vlog","2023-01-01","0","0"
